Municipios;Postos;Latitude;Longitude;Anos;Meses;Total;Dia1;Dia2;Dia3;Dia4;Dia5;Dia6;Dia7;Dia8;Dia9;Dia10;Dia11;Dia12;Dia13;Dia14;Dia15;Dia16;Dia17;Dia18;Dia19;Dia20;Dia21;Dia22;Dia23;Dia24;Dia25;Dia26;Dia27;Dia28;Dia29;Dia30;Dia31
Amontada;NOVA CONQUISTA;-3.4113611111111;-39.997861111111;2020;1;73.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;18.0;0.0;0.0;18.0
Amontada;NOVA CONQUISTA;-3.4113611111111;-39.997861111111;2020;2;121.0;0.0;0.0;0.0;20.0;5.0;0.0;0.0;0.0;0.0;20.0;11.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;25.0;18.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;888.0;888.0
Amontada;NOVA CONQUISTA;-3.4113611111111;-39.997861111111;2020;3;206.0;0.0;17.0;14.0;0.0;19.0;0.0;10.0;0.0;0.0;14.0;23.0;0.0;0.0;0.0;12.0;15.0;30.0;0.0;20.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;0.0;0.0;0.0;0.0
Amontada;NOVA CONQUISTA;-3.4113611111111;-39.997861111111;2020;4;266.0;8.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;13.0;17.0;34.0;0.0;0.0;32.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;19.0;10.0;32.0;45.0;10.0;0.0;0.0;888.0
Amontada;NOVA CONQUISTA;-3.4113611111111;-39.997861111111;2020;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Amontada;NOVA CONQUISTA;-3.4113611111111;-39.997861111111;2020;6;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Amontada;NOVA CONQUISTA;-3.4113611111111;-39.997861111111;2020;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Amontada;NOVA CONQUISTA;-3.4113611111111;-39.997861111111;2020;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Amontada;NOVA CONQUISTA;-3.4113611111111;-39.997861111111;2020;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Amontada;NOVA CONQUISTA;-3.4113611111111;-39.997861111111;2020;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Amontada;NOVA CONQUISTA;-3.4113611111111;-39.997861111111;2020;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Amontada;NOVA CONQUISTA;-3.4113611111111;-39.997861111111;2020;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Amontada;NOVA CONQUISTA;-3.4113611111111;-39.997861111111;2021;1;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Amontada;NOVA CONQUISTA;-3.4113611111111;-39.997861111111;2021;2;43.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0;888.0;888.0
Amontada;NOVA CONQUISTA;-3.4113611111111;-39.997861111111;2021;3;48.0;21.0;0.0;0.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Amontada;NOVA CONQUISTA;-3.4113611111111;-39.997861111111;2021;4;122.0;0.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;0.0;33.0;0.0;18.0;19.0;11.0;0.0;0.0;0.0;0.0;0.0;888.0
Amontada;NOVA CONQUISTA;-3.4113611111111;-39.997861111111;2021;5;118.0;0.0;0.0;0.0;57.0;13.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
