Municipios;Postos;Latitude;Longitude;Anos;Meses;Total;Dia1;Dia2;Dia3;Dia4;Dia5;Dia6;Dia7;Dia8;Dia9;Dia10;Dia11;Dia12;Dia13;Dia14;Dia15;Dia16;Dia17;Dia18;Dia19;Dia20;Dia21;Dia22;Dia23;Dia24;Dia25;Dia26;Dia27;Dia28;Dia29;Dia30;Dia31
Quixeramobim;RADAR QUIXERAMOBIM;-5.0693611111111;-39.267222222222;2012;7;1.6;0.0;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Quixeramobim;RADAR QUIXERAMOBIM;-5.0693611111111;-39.267222222222;2012;8;1.0;1.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0
Quixeramobim;RADAR QUIXERAMOBIM;-5.0693611111111;-39.267222222222;2013;1;6.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Quixeramobim;RADAR QUIXERAMOBIM;-5.0693611111111;-39.267222222222;2013;2;57.0;0.0;0.0;0.0;0.0;0.0;0.0;4.8;0.4;0.0;1.0;0.0;0.0;0.0;0.0;16.4;0.0;0.0;23.0;4.2;7.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0;888.0;888.0
Quixeramobim;RADAR QUIXERAMOBIM;-5.0693611111111;-39.267222222222;2013;3;63.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.0;2.0;0.0;12.0;6.0;0.0;0.0;2.0;0.0;5.2;0.0;0.0
Quixeramobim;RADAR QUIXERAMOBIM;-5.0693611111111;-39.267222222222;2013;4;143.3;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;13.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.2;46.0;0.0;0.0;19.0;15.0;2.4;16.0;0.0;0.0;0.0;19.3;888.0
Quixeramobim;RADAR QUIXERAMOBIM;-5.0693611111111;-39.267222222222;2013;5;111.0;0.0;8.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0;0.0;0.0;0.0;56.0;0.0;0.0;0.0;6.2;0.0;0.0;0.0;0.0;0.0;19.4;0.0;0.0;0.0;0.0;0.0;0.0
Quixeramobim;RADAR QUIXERAMOBIM;-5.0693611111111;-39.267222222222;2013;6;85.8;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;32.0;3.0;0.0;0.0;0.0;0.0;999.0;999.0;999.0;888.0
Quixeramobim;RADAR QUIXERAMOBIM;-5.0693611111111;-39.267222222222;2013;7;125.2;0.0;0.0;0.0;17.2;2.8;10.6;0.0;0.0;0.0;0.0;0.0;7.2;0.0;0.0;76.0;0.0;0.0;0.0;11.4;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0
Quixeramobim;RADAR QUIXERAMOBIM;-5.0693611111111;-39.267222222222;2013;11;55.0;0.0;0.0;0.0;55.0;0.0;0.0;0.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;888.0
Quixeramobim;RADAR QUIXERAMOBIM;-5.0693611111111;-39.267222222222;2014;1;21.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.2;12.2
Quixeramobim;RADAR QUIXERAMOBIM;-5.0693611111111;-39.267222222222;2014;2;80.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;25.0;0.0;11.0;6.4;12.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0;888.0;888.0
Quixeramobim;RADAR QUIXERAMOBIM;-5.0693611111111;-39.267222222222;2014;3;261.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.2;0.0;4.6;2.0;30.2;85.2;21.0;21.4;17.4;4.4;24.0;0.4;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.3;5.2
Quixeramobim;RADAR QUIXERAMOBIM;-5.0693611111111;-39.267222222222;2014;4;71.4;0.0;0.0;0.0;0.0;2.4;15.0;13.4;13.0;2.8;8.6;1.0;0.0;1.4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;12.0;0.0;888.0
Quixeramobim;RADAR QUIXERAMOBIM;-5.0693611111111;-39.267222222222;2014;5;116.4;18.2;20.4;0.0;0.0;0.4;15.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4;0.0;0.0;0.0;0.0;0.0;9.2;31.0;0.0
Quixeramobim;RADAR QUIXERAMOBIM;-5.0693611111111;-39.267222222222;2014;6;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;5.0;0.0;0.0;0.0;888.0
Quixeramobim;RADAR QUIXERAMOBIM;-5.0693611111111;-39.267222222222;2014;7;7.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.6;0.0;0.0
Quixeramobim;RADAR QUIXERAMOBIM;-5.0693611111111;-39.267222222222;2014;8;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
