Municipios;Postos;Latitude;Longitude;Anos;Meses;Total;Dia1;Dia2;Dia3;Dia4;Dia5;Dia6;Dia7;Dia8;Dia9;Dia10;Dia11;Dia12;Dia13;Dia14;Dia15;Dia16;Dia17;Dia18;Dia19;Dia20;Dia21;Dia22;Dia23;Dia24;Dia25;Dia26;Dia27;Dia28;Dia29;Dia30;Dia31
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1988;1;130.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.7;0.0;2.3;0.0;0.0;4.4;4.2;0.0;0.0;85.0;3.0;25.0;0.0;0.0;0.0;0.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1988;2;119.3;0.0;0.0;0.0;43.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.3;0.0;0.0;0.0;0.0;32.0;0.0;0.0;33.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;888.0;888.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1988;3;264.0;0.0;0.0;0.0;9.0;10.0;0.0;0.0;0.0;0.0;10.0;29.0;0.0;0.0;54.0;11.0;53.0;0.0;0.0;0.0;0.0;0.0;32.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1988;4;383.2;10.0;0.0;0.0;0.0;57.0;0.0;0.0;0.0;9.0;0.0;5.0;0.0;0.0;6.0;27.0;0.0;0.0;54.0;0.0;12.0;6.0;76.0;5.0;56.0;32.0;16.0;0.0;0.0;0.0;12.2;888.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1988;5;57.1;36.6;0.0;0.0;0.0;10.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1988;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;888.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1988;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1988;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1988;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1988;10;0.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;0.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1988;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1988;12;224.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;74.0;32.0;0.0;40.0;0.0;14.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1990;1;37.8;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;14.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1990;3;97.0;0.0;14.0;4.0;0.0;7.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1990;4;204.9;11.0;0.0;34.0;7.2;17.0;22.0;18.0;17.5;7.2;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;35.0;0.0;888.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1990;5;16.0;4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.5;0.0;0.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1990;6;9.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1990;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1990;8;48.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1990;9;37.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;10.5;3.0;11.0;0.0;0.0;0.0;0.0;888.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1990;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1990;11;87.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1990;12;45.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1991;1;193.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;3.0;48.0;0.0;0.0;67.0;20.0;0.0;0.0;0.0;0.0;0.0;12.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1991;2;143.5;0.0;15.0;0.0;0.0;15.0;6.0;36.0;4.0;0.0;0.0;0.0;4.5;0.0;0.0;0.0;22.0;41.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0;888.0;888.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1991;3;289.7;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;13.0;7.0;0.0;0.0;26.0;19.0;0.0;27.0;10.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;64.0;0.0;0.0;10.2;92.5;0.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1991;4;0.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;0.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;888.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1991;5;0.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;0.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1991;6;42.0;0.0;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;888.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1991;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1991;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1991;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1991;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Aurora;SITIO TIPI;-6.9716666666667;-38.829722222222;1991;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
